label,accuracy,f1,pred 0,prob 0,test 0,pred 1,prob 1,test 1,pred 2,prob 2,test 2,pred 3,prob 3,test 3,pred 4,prob 4,test 4,pred 5,prob 5,test 5,pred 6,prob 6,test 6,pred 7,prob 7,test 7,pred 8,prob 8,test 8,pred 9,prob 9,test 9,pred10,prob10,test10,pred11,prob11,test11,pred12,prob12,test12,pred13,prob13,test13,pred14,prob14,test14,pred15,prob15,test15,pred16,prob16,test16,pred17,prob17,test17,pred18,prob18,test18,pred19,prob19,test19,pred20,prob20,test20,pred21,prob21,test21,pred22,prob22,test22,pred23,prob23,test23,pred24,prob24,test24,pred25,prob25,test25,pred26,prob26,test26,pred27,prob27,test27,pred28,prob28,test28,pred29,prob29,test29,pred30,prob30,test30,pred31,prob31,test31,pred32,prob32,test32,pred33,prob33,test33,pred34,prob34,test34,pred35,prob35,test35,pred36,prob36,test36,pred37,prob37,test37,pred38,prob38,test38,pred39,prob39,test39,pred40,prob40,test40,pred41,prob41,test41,pred42,prob42,test42,pred43,prob43,test43,pred44,prob44,test44,pred45,prob45,test45,pred46,prob46,test46,pred47,prob47,test47,pred48,prob48,test48,pred49,prob49,test49,pred50,prob50,test50,pred51,prob51,test51,pred52,prob52,test52,pred53,prob53,test53,pred54,prob54,test54,pred55,prob55,test55,pred56,prob56,test56,pred57,prob57,test57,pred58,prob58,test58,pred59,prob59,test59,pred60,prob60,test60,pred61,prob61,test61,pred62,prob62,test62,pred63,prob63,test63,pred64,prob64,test64,pred65,prob65,test65,pred66,prob66,test66,pred67,prob67,test67,pred68,prob68,test68,pred69,prob69,test69,pred70,prob70,test70,pred71,prob71,test71,pred72,prob72,test72
     135,   4.11%,0.039473684210526314,1,0.47771516,0,1,0.47771516,0,1,0.47771516,0,1,0.47594273,0,1,0.47771516,0,1,0.47771516,0,1,0.6094757,0,1,0.6094757,0,1,0.6094757,0,1,0.6094757,0,1,0.6094757,0,1,0.47771516,0,1,0.47771516,0,1,0.6094757,0,1,0.47594273,0,1,0.6094757,0,1,0.47536412,0,1,0.47536412,0,1,0.4744828,0,1,0.4744828,0,1,0.5985409,0,1,0.5985409,0,1,0.4768494,0,1,0.4768494,0,1,0.48075435,0,1,0.48075435,0,1,0.47751948,0,1,0.47751948,0,1,0.47594273,0,1,0.4752254,0,1,0.4752254,0,1,0.4759427,0,1,0.60092777,0,1,0.60092777,0,1,0.60092777,0,1,0.47594273,0,1,0.6197022,0,1,0.6197022,0,1,0.6197022,0,1,0.6197022,0,1,0.6197022,0,1,0.6197022,0,1,0.48147303,0,1,0.48147303,0,1,0.48147303,0,1,0.48147303,0,1,0.48147303,0,1,0.48147303,0,1,0.48147303,1,1,0.48147303,0,1,0.48147303,1,1,0.48147303,0,1,0.48147303,0,1,0.48147303,1,1,0.609493,0,1,0.609493,0,1,0.609493,0,1,0.609493,0,1,0.609493,0,1,0.609493,0,1,0.47660172,0,1,0.47660172,0,1,0.47660175,0,1,0.6009278,0,1,0.6009278,0,1,0.6009278,0,1,0.6009278,0,1,0.47754583,0,1,0.47754583,0,1,0.47754583,0,1,0.4765265,0,1,0.4765265,0,1,0.4765265,0
     136,  61.64%,0.3813559322033898,0,0.4751029,0,0,0.4751029,0,0,0.4751029,0,0,0.47295687,0,0,0.4751029,0,0,0.4751029,0,1,0.6142485,0,1,0.6142485,0,1,0.6142485,0,1,0.6142485,0,1,0.6142485,0,0,0.4751029,0,0,0.4751029,0,1,0.6142485,0,0,0.47295687,0,1,0.6142485,0,0,0.47090298,0,0,0.47090298,0,0,0.46895787,0,0,0.46895787,0,1,0.622133,0,1,0.622133,0,0,0.4713572,0,0,0.4713572,0,0,0.47578564,0,0,0.47578564,0,0,0.46035475,0,0,0.46035475,0,0,0.47295687,0,0,0.4759853,0,0,0.4759853,0,0,0.4729568,0,1,0.6267639,0,1,0.6267639,0,1,0.6267639,0,0,0.47295687,0,1,0.6225385,0,1,0.6225385,0,1,0.6225385,0,1,0.6225385,0,1,0.6225385,0,1,0.6225385,0,0,0.4646166,0,0,0.4646166,0,0,0.4646166,0,0,0.4646166,0,0,0.4646166,0,0,0.4646166,0,0,0.4646166,0,0,0.4646166,0,0,0.4646166,0,0,0.4646166,0,0,0.4646166,0,0,0.4646166,0,1,0.6197842,0,1,0.6197842,0,1,0.6197842,0,1,0.6197842,0,1,0.6197842,0,1,0.6197842,0,0,0.4716949,0,0,0.4716949,0,0,0.47169486,0,1,0.6267639,0,1,0.6267639,0,1,0.6267639,0,1,0.6267639,0,0,0.47461933,0,0,0.47461933,0,0,0.47461933,0,0,0.47006097,0,0,0.47006097,0,0,0.47006097,0
     137,  43.84%,0.2591673559415495,-1,0.35413635,0,-1,0.35413635,0,-1,0.35413635,1,0,0.34360474,0,-1,0.35413635,0,-1,0.35413635,1,0,0.6420429,0,0,0.6420429,0,0,0.6420429,1,0,0.6420429,0,0,0.6420429,1,-1,0.35413635,1,-1,0.35413635,1,0,0.6420429,1,0,0.34360474,0,0,0.6420429,0,0,0.34533423,0,0,0.34533423,0,0,0.3492712,1,0,0.3492712,1,0,0.6327721,1,0,0.6327721,1,-1,0.34664863,0,-1,0.34664863,0,-1,0.35025355,1,-1,0.35025355,1,0,0.3590141,0,0,0.3590141,0,0,0.34360474,0,0,0.3444538,0,0,0.3444538,0,0,0.34360477,0,0,0.6476892,0,0,0.6476892,0,0,0.6476892,0,0,0.34360474,0,0,0.65272844,-1,0,0.65272844,-1,0,0.65272844,-1,0,0.65272844,-1,0,0.65272844,0,0,0.65272844,0,0,0.3634901,-1,0,0.3634901,-1,0,0.3634901,-1,0,0.3634901,-1,0,0.3634901,-1,0,0.3634901,-1,0,0.3634901,-1,0,0.3634901,-1,0,0.3634901,-1,0,0.3634901,-1,0,0.3634901,-1,0,0.3634901,-1,0,0.6435475,0,0,0.6435475,0,0,0.6435475,0,0,0.6435475,0,0,0.6435475,0,0,0.6435475,0,-1,0.3433196,-1,-1,0.3433196,-1,-1,0.3433196,-1,0,0.6476892,0,0,0.6476892,1,0,0.6476892,0,0,0.6476892,0,-1,0.35311177,0,-1,0.35311177,0,-1,0.35311177,0,-1,0.3464723,0,-1,0.3464723,0,-1,0.3464723,0
     138,  38.36%,0.26127150109873454,-1,0.4094762,0,-1,0.4094762,0,-1,0.4094762,0,-1,0.40187645,0,-1,0.4094762,-1,-1,0.4094762,0,0,0.40207478,1,0,0.40207478,0,0,0.40207478,1,0,0.40207478,0,0,0.40207478,0,-1,0.4094762,0,-1,0.4094762,0,0,0.40207478,0,-1,0.40187645,0,0,0.40207478,0,-1,0.39983547,0,-1,0.39983547,0,-1,0.39515182,0,-1,0.39515182,0,0,0.43558276,0,0,0.43558276,0,-1,0.40572807,0,-1,0.40572807,0,-1,0.41070172,1,-1,0.41070172,1,-1,0.39617726,-1,-1,0.39617726,-1,-1,0.40187645,0,-1,0.39895976,0,-1,0.39895976,0,-1,0.40187645,0,0,0.4271165,0,0,0.4271165,1,0,0.4271165,0,-1,0.40187645,0,0,0.4201798,1,0,0.4201798,0,0,0.4201798,1,0,0.4201798,0,0,0.4201798,1,0,0.4201798,1,-1,0.39568496,-1,-1,0.39568496,-1,-1,0.39568496,0,-1,0.39568496,0,-1,0.39568496,-1,-1,0.39568496,0,-1,0.39568496,-1,-1,0.39568496,-1,-1,0.39568496,0,-1,0.39568496,0,-1,0.39568496,0,-1,0.39568496,0,0,0.4163061,0,0,0.4163061,0,0,0.4163061,0,0,0.4163061,0,0,0.4163061,0,0,0.4163061,0,-1,0.40499187,0,-1,0.40499187,0,-1,0.40499187,0,0,0.4271165,0,0,0.4271165,1,0,0.4271165,0,0,0.4271165,0,-1,0.4078366,0,-1,0.4078366,0,-1,0.4078366,0,-1,0.40657386,0,-1,0.40657386,0,-1,0.40657386,0
     139,  42.47%,0.1987179487179487,1,0.35282385,-1,1,0.35282385,-1,1,0.35282385,-1,1,0.3651408,0,1,0.35282385,-1,1,0.35282385,-1,1,0.47738746,0,1,0.47738746,0,1,0.47738746,-1,1,0.47738746,0,1,0.47738746,0,1,0.35282385,-1,1,0.35282385,-1,1,0.47738746,0,1,0.3651408,0,1,0.47738746,0,1,0.3698407,1,1,0.3698407,1,1,0.37357897,1,1,0.37357897,1,0,0.44721004,1,0,0.44721004,1,1,0.36070406,1,1,0.36070406,1,1,0.35520378,1,1,0.35520378,1,1,0.383343,0,1,0.383343,0,1,0.3651408,0,1,0.37006772,0,1,0.37006772,0,1,0.3651408,0,1,0.45040822,1,1,0.45040822,1,1,0.45040822,1,1,0.3651408,0,1,0.45965257,1,1,0.45965257,1,1,0.45965257,1,1,0.45965257,1,1,0.45965257,1,1,0.45965257,1,1,0.38487098,1,1,0.38487098,1,1,0.38487098,1,1,0.38487098,1,1,0.38487098,1,1,0.38487098,1,1,0.38487098,1,1,0.38487098,1,1,0.38487098,1,1,0.38487098,1,1,0.38487098,1,1,0.38487098,1,1,0.46332934,-1,1,0.46332934,0,1,0.46332934,0,1,0.46332934,0,1,0.46332934,0,1,0.46332934,-1,1,0.36169103,-1,1,0.36169103,-1,1,0.36169103,-1,1,0.45040822,0,1,0.45040822,0,1,0.45040822,0,1,0.45040822,0,1,0.35361063,0,1,0.35361063,0,1,0.35361063,0,1,0.3616284,1,1,0.3616284,1,1,0.3616284,0
     140,   8.22%,0.05063291139240506,-1,0.55606896,-1,-1,0.55606896,-1,-1,0.55606896,0,-1,0.5496056,0,-1,0.55606896,1,-1,0.55606896,0,-1,0.6414705,1,-1,0.6414705,1,-1,0.6414705,1,-1,0.6414705,1,-1,0.6414705,1,-1,0.55606896,-1,-1,0.55606896,-1,-1,0.6414705,-1,-1,0.5496056,0,-1,0.6414705,-1,-1,0.550466,1,-1,0.550466,1,-1,0.5495602,1,-1,0.5495602,1,-1,0.6450578,1,-1,0.6450578,1,-1,0.55117446,0,-1,0.55117446,0,-1,0.54721516,0,-1,0.54721516,0,-1,0.5645384,1,-1,0.5645384,1,-1,0.5496056,0,-1,0.5380696,1,-1,0.5380696,1,-1,0.5496056,0,-1,0.641704,1,-1,0.641704,1,-1,0.641704,1,-1,0.5496056,0,-1,0.64028794,1,-1,0.64028794,1,-1,0.64028794,1,-1,0.64028794,1,-1,0.64028794,1,-1,0.64028794,1,-1,0.5591178,1,-1,0.5591178,1,-1,0.5591178,1,-1,0.5591178,1,-1,0.5591178,1,-1,0.5591178,1,-1,0.5591178,1,-1,0.5591178,1,-1,0.5591178,1,-1,0.5591178,1,-1,0.5591178,1,-1,0.5591178,1,-1,0.6465504,1,-1,0.6465504,1,-1,0.6465504,1,-1,0.6465504,1,-1,0.6465504,1,-1,0.6465504,1,-1,0.54802287,0,-1,0.54802287,0,-1,0.5480228,0,-1,0.641704,0,-1,0.641704,0,-1,0.641704,0,-1,0.641704,1,-1,0.5539754,0,-1,0.5539754,0,-1,0.5539754,0,-1,0.55193055,1,-1,0.55193055,1,-1,0.55193055,1
     141, 100.00%,1.0,0,0.9999797,0,0,0.9999797,0,0,0.9999797,0,0,0.9999802,0,0,0.9999797,0,0,0.9999797,0,0,0.99999017,0,0,0.99999017,0,0,0.99999017,0,0,0.99999017,0,0,0.99999017,0,0,0.9999797,0,0,0.9999797,0,0,0.99999017,0,0,0.9999802,0,0,0.99999017,0,0,0.9999812,0,0,0.9999812,0,0,0.99997765,0,0,0.99997765,0,0,0.99998975,0,0,0.99998975,0,0,0.99998057,0,0,0.99998057,0,0,0.99998224,0,0,0.99998224,0,0,0.9999788,0,0,0.9999788,0,0,0.9999802,0,0,0.9999822,0,0,0.9999822,0,0,0.9999802,0,0,0.999992,0,0,0.999992,0,0,0.999992,0,0,0.9999802,0,0,0.9999902,0,0,0.9999902,0,0,0.9999902,0,0,0.9999902,0,0,0.9999902,0,0,0.9999902,0,0,0.9999808,0,0,0.9999808,0,0,0.9999808,0,0,0.9999808,0,0,0.9999808,0,0,0.9999808,0,0,0.9999808,0,0,0.9999808,0,0,0.9999808,0,0,0.9999808,0,0,0.9999808,0,0,0.9999808,0,0,0.99999124,0,0,0.99999124,0,0,0.99999124,0,0,0.99999124,0,0,0.99999124,0,0,0.99999124,0,0,0.9999789,0,0,0.9999789,0,0,0.9999789,0,0,0.999992,0,0,0.999992,0,0,0.999992,0,0,0.999992,0,0,0.9999792,0,0,0.9999792,0,0,0.9999792,0,0,0.99998075,0,0,0.99998075,0,0,0.99998075,0
     142, 100.00%,1.0,0,0.7447233,0,0,0.7447233,0,0,0.7447233,0,0,0.7470426,0,0,0.7447233,0,0,0.7447233,0,0,0.77413255,0,0,0.77413255,0,0,0.77413255,0,0,0.77413255,0,0,0.77413255,0,0,0.7447233,0,0,0.7447233,0,0,0.77413255,0,0,0.7470426,0,0,0.77413255,0,0,0.75185746,0,0,0.75185746,0,0,0.7402907,0,0,0.7402907,0,0,0.7980236,0,0,0.7980236,0,0,0.74905413,0,0,0.74905413,0,0,0.7510719,0,0,0.7510719,0,0,0.74468917,0,0,0.74468917,0,0,0.7470426,0,0,0.74996716,0,0,0.7499671,0,0,0.74704254,0,0,0.8082601,0,0,0.8082601,0,0,0.8082601,0,0,0.7470426,0,0,0.77179813,0,0,0.77179813,0,0,0.77179813,0,0,0.77179813,0,0,0.77179813,0,0,0.77179813,0,0,0.74224275,0,0,0.74224275,0,0,0.74224275,0,0,0.74224275,0,0,0.74224275,0,0,0.74224275,0,0,0.74224275,0,0,0.74224275,0,0,0.74224275,0,0,0.74224275,0,0,0.74224275,0,0,0.74224275,0,0,0.78026426,0,0,0.78026426,0,0,0.78026426,0,0,0.78026426,0,0,0.78026426,0,0,0.78026426,0,0,0.74577826,0,0,0.74577826,0,0,0.74577826,0,0,0.8082601,0,0,0.8082601,0,0,0.8082601,0,0,0.8082601,0,0,0.7473651,0,0,0.7473651,0,0,0.7473651,0,0,0.7507173,0,0,0.7507173,0,0,0.7507173,0
     143, 100.00%,1.0,0,0.81459814,0,0,0.81459814,0,0,0.81459814,0,0,0.81890917,0,0,0.81459814,0,0,0.81459814,0,0,0.90874183,0,0,0.90874183,0,0,0.90874183,0,0,0.90874183,0,0,0.90874183,0,0,0.81459814,0,0,0.81459814,0,0,0.90874183,0,0,0.81890917,0,0,0.90874183,0,0,0.8257916,0,0,0.8257916,0,0,0.81714857,0,0,0.81714857,0,0,0.90806794,0,0,0.90806794,0,0,0.81887466,0,0,0.81887466,0,0,0.8148026,0,0,0.8148026,0,0,0.8289805,0,0,0.8289805,0,0,0.81890917,0,0,0.8207089,0,0,0.8207089,0,0,0.81890917,0,0,0.9177106,0,0,0.9177106,0,0,0.9177106,0,0,0.81890917,0,0,0.9120036,0,0,0.9120036,0,0,0.9120036,0,0,0.9120036,0,0,0.9120036,0,0,0.9120036,0,0,0.8279778,0,0,0.8279778,0,0,0.8279778,0,0,0.8279778,0,0,0.8279778,0,0,0.8279778,0,0,0.8279778,0,0,0.8279778,0,0,0.8279778,0,0,0.8279778,0,0,0.8279778,0,0,0.8279778,0,0,0.9111254,0,0,0.9111254,0,0,0.9111254,0,0,0.9111254,0,0,0.9111254,0,0,0.9111254,0,0,0.8146228,0,0,0.8146228,0,0,0.8146228,0,0,0.9177107,0,0,0.9177106,0,0,0.9177106,0,0,0.9177106,0,0,0.8143949,0,0,0.8143949,0,0,0.8143949,0,0,0.8199858,0,0,0.8199858,0,0,0.8199858,0
     144, 100.00%,1.0,0,0.9988773,0,0,0.9988773,0,0,0.9988773,0,0,0.99885964,0,0,0.9988773,0,0,0.9988773,0,0,0.99947876,0,0,0.99947876,0,0,0.99947876,0,0,0.99947876,0,0,0.99947876,0,0,0.9988773,0,0,0.9988773,0,0,0.99947876,0,0,0.99885964,0,0,0.99947876,0,0,0.9989056,0,0,0.9989056,0,0,0.99875057,0,0,0.99875057,0,0,0.9994907,0,0,0.9994907,0,0,0.9989192,0,0,0.9989192,0,0,0.9989907,0,0,0.9989907,0,0,0.9988228,0,0,0.9988228,0,0,0.99885964,0,0,0.9989113,0,0,0.9989113,0,0,0.99885964,0,0,0.99956876,0,0,0.99956876,0,0,0.99956876,0,0,0.99885964,0,0,0.99947906,0,0,0.99947906,0,0,0.99947906,0,0,0.99947906,0,0,0.99947906,0,0,0.99947906,0,0,0.99888134,0,0,0.99888134,0,0,0.99888134,0,0,0.99888134,0,0,0.99888134,0,0,0.99888134,0,0,0.99888134,0,0,0.99888134,0,0,0.99888134,0,0,0.99888134,0,0,0.99888134,0,0,0.99888134,0,0,0.999527,0,0,0.999527,0,0,0.999527,0,0,0.999527,0,0,0.999527,0,0,0.999527,0,0,0.99885917,0,0,0.99885917,0,0,0.99885917,0,0,0.99956876,0,0,0.99956876,0,0,0.99956876,0,0,0.99956876,0,0,0.9988563,0,0,0.9988563,0,0,0.9988563,0,0,0.99896634,0,0,0.99896634,0,0,0.99896634,0
     145,  13.70%,0.08032128514056225,-1,0.47826555,0,-1,0.47826555,1,-1,0.47826555,0,-1,0.4660115,0,-1,0.47826555,0,-1,0.47826555,1,-1,0.62103343,1,-1,0.62103343,1,-1,0.62103343,0,-1,0.62103343,0,-1,0.62103343,0,-1,0.47826555,0,-1,0.47826555,0,-1,0.62103343,0,-1,0.4660115,0,-1,0.62103343,0,-1,0.46015856,0,-1,0.46015856,0,-1,0.46188158,0,-1,0.46188158,0,-1,0.6507512,0,-1,0.6507512,0,-1,0.47083476,0,-1,0.47083476,0,-1,0.47367772,0,-1,0.47367772,0,-1,0.46298176,0,-1,0.46298176,0,-1,0.4660115,0,-1,0.45652398,0,-1,0.45652398,0,-1,0.4660115,0,-1,0.6388955,0,-1,0.6388955,0,-1,0.6388955,0,-1,0.4660115,0,-1,0.6317858,0,-1,0.6317858,0,-1,0.6317858,0,-1,0.6317858,0,-1,0.6317858,1,-1,0.6317858,1,-1,0.46450245,-1,-1,0.46450245,-1,-1,0.46450245,-1,-1,0.46450245,-1,-1,0.46450245,-1,-1,0.46450245,0,-1,0.46450245,-1,-1,0.46450245,-1,-1,0.46450245,0,-1,0.46450245,0,-1,0.46450245,0,-1,0.46450245,0,-1,0.6410991,0,-1,0.6410991,0,-1,0.6410991,0,-1,0.6410991,0,-1,0.6410991,0,-1,0.6410991,0,-1,0.4685538,-1,-1,0.4685538,-1,-1,0.4685538,-1,-1,0.6388955,0,-1,0.6388956,0,-1,0.6388956,0,-1,0.6388956,0,-1,0.4755493,0,-1,0.4755493,0,-1,0.4755493,0,-1,0.4688303,0,-1,0.4688303,0,-1,0.4688303,0
     146,  63.01%,0.257703081232493,0,0.3651001,0,0,0.3651001,0,0,0.3651001,1,0,0.36675286,0,0,0.3651001,1,0,0.3651001,0,0,0.5243146,0,0,0.5243146,0,0,0.5243146,0,0,0.5243146,0,0,0.5243146,0,0,0.3651001,1,0,0.3651001,1,0,0.5243146,0,0,0.36675286,0,0,0.5243146,-1,0,0.36797765,0,0,0.36797765,0,0,0.36686024,1,0,0.36686024,1,0,0.52592134,0,0,0.52592134,0,0,0.36642247,0,0,0.36642247,0,0,0.36369008,1,0,0.36369008,1,0,0.37265638,-1,0,0.37265638,-1,0,0.36675286,0,0,0.36597806,0,0,0.36597806,0,0,0.36675283,0,0,0.542323,0,0,0.542323,0,0,0.542323,0,0,0.36675286,0,0,0.5390578,1,0,0.5390578,1,0,0.5390578,1,0,0.5390578,1,0,0.5390578,1,0,0.5390578,0,0,0.37325603,0,0,0.37325603,0,0,0.37325603,0,0,0.37325603,0,0,0.37325603,0,0,0.37325603,0,0,0.37325603,0,0,0.37325603,-1,0,0.37325603,0,0,0.37325603,0,0,0.37325603,0,0,0.37325603,0,0,0.5346362,1,0,0.5346362,1,0,0.5346362,1,0,0.5346362,1,0,0.5346362,1,0,0.5346362,1,0,0.36513254,1,0,0.36513254,1,0,0.36513257,1,0,0.542323,0,0,0.542323,0,0,0.542323,1,0,0.542323,0,0,0.36536896,0,0,0.36536896,0,0,0.36536896,0,0,0.3662364,0,0,0.3662364,0,0,0.3662364,0
     147,   0.00%,0.0,1,0.44178277,0,1,0.44178277,0,1,0.44178277,0,1,0.4406809,0,1,0.44178277,0,1,0.44178277,0,1,0.42045817,0,1,0.42045817,-1,1,0.42045817,0,1,0.42045817,0,1,0.42045817,0,1,0.44178277,0,1,0.44178277,0,1,0.42045817,0,1,0.4406809,0,1,0.42045817,0,1,0.4351164,0,1,0.4351164,0,1,0.44187424,0,1,0.44187424,0,1,0.40612692,0,1,0.40612692,0,1,0.44156307,0,1,0.44156307,0,1,0.44790515,0,1,0.44790515,0,1,0.4208565,0,1,0.4208565,0,1,0.4406809,0,1,0.4439896,0,1,0.4439896,0,1,0.4406809,0,1,0.37122956,0,1,0.37122956,0,1,0.37122956,0,1,0.4406809,0,1,0.4413454,0,1,0.4413454,0,1,0.4413454,0,1,0.4413454,0,1,0.4413454,0,1,0.4413454,0,1,0.42286786,0,1,0.42286786,0,1,0.42286786,0,1,0.42286786,0,1,0.42286786,0,1,0.42286786,0,1,0.42286786,0,1,0.42286786,0,1,0.42286786,0,1,0.42286786,0,1,0.42286786,0,1,0.42286786,0,1,0.40580916,0,1,0.40580916,0,1,0.40580916,0,1,0.40580916,0,1,0.40580916,0,1,0.40580916,0,1,0.44830602,0,1,0.44830602,0,1,0.44830602,0,1,0.3712295,0,1,0.37122956,0,1,0.37122956,0,1,0.37122956,0,1,0.44529048,0,1,0.44529048,0,1,0.44529048,0,1,0.44216374,0,1,0.44216374,0,1,0.44216374,0
     148,   0.00%,0.0,1,0.4503424,0,1,0.4503424,0,1,0.4503424,0,1,0.4513556,0,1,0.4503424,0,1,0.4503424,0,1,0.5390502,0,1,0.5390502,0,1,0.5390502,0,1,0.5390502,0,1,0.5390502,0,1,0.4503424,0,1,0.4503424,0,1,0.5390502,0,1,0.4513556,0,1,0.5390502,0,1,0.4481029,0,1,0.4481029,0,1,0.45475268,0,1,0.45475268,0,1,0.51888347,0,1,0.51888347,0,1,0.45097953,0,1,0.45097953,0,1,0.45452988,0,1,0.45452988,0,1,0.44655028,0,1,0.44655028,0,1,0.4513556,0,1,0.45204943,0,1,0.45204943,0,1,0.45135567,0,1,0.49140587,0,1,0.49140587,0,1,0.49140587,0,1,0.4513556,0,1,0.56156754,0,1,0.56156754,0,1,0.56156754,0,1,0.56156754,0,1,0.56156754,0,1,0.56156754,0,1,0.44707617,0,1,0.44707617,0,1,0.44707617,0,1,0.44707617,0,1,0.44707617,0,1,0.44707617,0,1,0.44707617,0,1,0.44707617,0,1,0.44707617,0,1,0.44707617,0,1,0.44707617,0,1,0.44707617,0,1,0.53378326,0,1,0.53378326,0,1,0.53378326,0,1,0.53378326,0,1,0.53378326,0,1,0.53378326,0,1,0.45526904,0,1,0.45526904,0,1,0.45526904,0,1,0.49140587,0,1,0.49140587,0,1,0.49140587,0,1,0.49140587,0,1,0.45271227,0,1,0.45271227,0,1,0.45271227,0,1,0.45128995,0,1,0.45128995,0,1,0.45128995,0
     149, 100.00%,1.0,0,0.6033011,0,0,0.6033011,0,0,0.6033011,0,0,0.60334396,0,0,0.6033011,0,0,0.6033011,0,0,0.6901933,0,0,0.6901933,0,0,0.6901933,0,0,0.6901933,0,0,0.6901933,0,0,0.6033011,0,0,0.6033011,0,0,0.6901933,0,0,0.60334396,0,0,0.6901933,0,0,0.6080585,0,0,0.6080585,0,0,0.59788734,0,0,0.59788734,0,0,0.70626867,0,0,0.70626867,0,0,0.60353124,0,0,0.60353124,0,0,0.5990465,0,0,0.5990465,0,0,0.6223572,0,0,0.6223572,0,0,0.60334396,0,0,0.5981492,0,0,0.5981492,0,0,0.6033439,0,0,0.73454547,0,0,0.73454547,0,0,0.73454547,0,0,0.60334396,0,0,0.674603,0,0,0.674603,0,0,0.674603,0,0,0.674603,0,0,0.674603,0,0,0.674603,0,0,0.61989963,0,0,0.61989963,0,0,0.61989963,0,0,0.61989963,0,0,0.61989963,0,0,0.61989963,0,0,0.61989963,0,0,0.61989963,0,0,0.61989963,0,0,0.61989963,0,0,0.61989963,0,0,0.61989963,0,0,0.70132685,0,0,0.70132685,0,0,0.70132685,0,0,0.70132685,0,0,0.70132685,0,0,0.70132685,0,0,0.59622276,0,0,0.59622276,0,0,0.59622276,0,0,0.73454547,0,0,0.73454547,0,0,0.73454547,0,0,0.73454547,0,0,0.6014029,0,0,0.6014029,0,0,0.6014029,0,0,0.60308933,0,0,0.60308933,0,0,0.60308933,0
     150, 100.00%,1.0,0,0.99998397,0,0,0.99998397,0,0,0.99998397,0,0,0.99998444,0,0,0.99998397,0,0,0.99998397,0,0,0.99999565,0,0,0.99999565,0,0,0.99999565,0,0,0.99999565,0,0,0.99999565,0,0,0.99998397,0,0,0.99998397,0,0,0.99999565,0,0,0.99998444,0,0,0.99999565,0,0,0.9999853,0,0,0.9999853,0,0,0.9999822,0,0,0.9999822,0,0,0.99999565,0,0,0.99999565,0,0,0.99998474,0,0,0.99998474,0,0,0.9999862,0,0,0.9999862,0,0,0.99998325,0,0,0.99998325,0,0,0.99998444,0,0,0.99998605,0,0,0.99998605,0,0,0.99998444,0,0,0.99999666,0,0,0.99999666,0,0,0.99999666,0,0,0.99998444,0,0,0.99999595,0,0,0.99999595,0,0,0.99999595,0,0,0.99999595,0,0,0.99999595,0,0,0.99999595,0,0,0.9999845,0,0,0.9999845,0,0,0.9999845,0,0,0.9999845,0,0,0.9999845,0,0,0.9999845,0,0,0.9999845,0,0,0.9999845,0,0,0.9999845,0,0,0.9999845,0,0,0.9999845,0,0,0.9999845,0,0,0.9999963,0,0,0.9999963,0,0,0.9999963,0,0,0.9999963,0,0,0.9999963,0,0,0.9999963,0,0,0.9999837,0,0,0.9999837,0,0,0.9999837,0,0,0.99999666,0,0,0.99999666,0,0,0.99999666,0,0,0.99999666,0,0,0.99998397,0,0,0.99998397,0,0,0.99998397,0,0,0.9999851,0,0,0.9999851,0,0,0.9999851,0
     151,   2.74%,0.02666666666666667,1,0.46290794,0,1,0.46290794,0,1,0.46290794,0,1,0.46465895,0,1,0.46290794,0,1,0.46290794,1,1,0.5534938,0,1,0.5534938,0,1,0.5534938,0,1,0.5534938,0,1,0.5534938,1,1,0.46290794,0,1,0.46290794,0,1,0.5534938,0,1,0.46465895,0,1,0.5534938,0,1,0.46576533,0,1,0.46576533,0,1,0.46303904,0,1,0.46303904,0,1,0.56408596,0,1,0.56408596,0,1,0.4651156,0,1,0.4651156,0,1,0.46771073,0,1,0.46771073,0,1,0.46222422,0,1,0.46222422,0,1,0.46465895,0,1,0.46925732,0,1,0.46925732,0,1,0.46465895,0,1,0.5579174,0,1,0.5579174,0,1,0.5579174,0,1,0.46465895,0,1,0.55360454,0,1,0.55360454,0,1,0.55360454,0,1,0.55360454,0,1,0.55360454,0,1,0.55360454,0,1,0.46565807,0,1,0.46565807,0,1,0.46565807,0,1,0.46565807,0,1,0.46565807,0,1,0.46565807,0,1,0.46565807,0,1,0.46565807,0,1,0.46565807,0,1,0.46565807,0,1,0.46565807,0,1,0.46565807,0,1,0.5548484,0,1,0.5548484,0,1,0.5548484,0,1,0.5548484,0,1,0.5548484,0,1,0.5548484,0,1,0.46653637,0,1,0.46653637,0,1,0.46653637,0,1,0.5579174,0,1,0.5579174,0,1,0.5579174,0,1,0.5579174,0,1,0.46264344,0,1,0.46264344,0,1,0.46264344,0,1,0.4668969,0,1,0.4668969,0,1,0.4668969,0
